modelo,fold,texto,y_true,y_pred,tipo_erro,score
BernoulliNB,0,"A HORA E ESSA PATRIOTAS VAMOS NOS LIVRAR DESSES BANDIDOS SANGUESSUGAS QUE ESCRAVISAR NOSSO POVO , DEUS ACIMA DE TUDO, BRASIL ACIMA DE TODOS ...",1,0,FN,0.12457321016937735
BernoulliNB,0,"Povo q não tem noção do que é um Satanás, disfarçado de gente e cachaceiro!!:thumbs_down_dark_skin_tone::thumbs_down_dark_skin_tone::thumbs_down_dark_skin_tone::face_vomiting::face_vomiting::face_vomiting::confounded_face::confounded_face::face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose::face_with_steam_from_nose:",1,0,FN,7.367777958363145e-81
BernoulliNB,0,POR QUE O NORDESTE ESTÁ TÃO ATRASADO ??? JÁ VI ESSE FILME ANTES…,1,0,FN,2.1631386921388444e-112
BernoulliNB,0,"Não entendo como um ladrao consegue ganhar tantos votos,  Novamente o povo escolhe o ladrao!!! e deixa Jesus na saudade!!! A História se repete!!:enraged_face::enraged_face::enraged_face::enraged_face:",1,0,FN,3.151562393271235e-123
BernoulliNB,0,É o Único momento que Tenho Vergonha de Ser Nordestino e na politica,1,0,FN,0.4060201656992246
BernoulliNB,0,Um ex presidiário que falou em publico que faz pacto até com o diabo e as pessoas não consegue ver essas coisas,1,0,FN,7.859115125475589e-135
BernoulliNB,0,Nordeste é tão piada que tá quase eleito o galo cego pra federal diz ai:clown_face::clown_face:,1,0,FN,7.504652122051451e-49
BernoulliNB,0,"Constata-se a minha velha teoria:
 #LATADELIXOBRASIL
#LATADELIXOPARÁ 
COLOCANDO AS DUAS IMUNDÍCIE GOVERNADOR LADRÃO ELEITO
Ê UM QUADRILHEIRO CHEFE DA MAIOR ORGANIZAÇÃO CRIMINOSA DO BRASIL NO 2° TURNO SÓ PROVA QUE O PARÁ Ê O BRASIL NA GRANDE MAIORIA DESSE ESTADO Ê DESSA NAÇÃO É CONSTITUÍDA DE VAGABUNDOS, PARASITAS DO DINHEIRO PÚBLICO; RETARDADOS, SAFADOS, ESTELIONATÁRIOS, CÚMPLICES DA CANALHADA QUE FAZEM A POLITICALHA QUE EMPERRA Ê JOGA O ESTADO Ê A NAÇÃO NESSA IMUNDÍCIE DE ATRASO SOCIAL CUJO IDH É ESSE LIXO QUE PROVAM OQUE EU FALO 
#LATADELIXOBRASIL 
#LATADELIXOPARÁ.",1,0,FN,1.0319647976282753e-69
BernoulliNB,0,Do mesmo jeito que eles não negam que tem apoio do diabo.,1,0,FN,2.1733111914959098e-110
BernoulliNB,0,Exato! Como pode uma cretina dessa está em um grupo de direita! Tira ela ou saiu eu,1,0,FN,2.419180432893439e-59
BernoulliNB,0,"PESSOAL BOA NOITE.
MUITAS DAS VEZES PASSAM VÍDEOS DESPERCEBIDOS QUE NÃO CONSIGO ACOMPANHAR.
ALGUÉM POR UM ACASO TEM O VÍDEO TÃO FALADO DO MARCOLA APOIANDO O LULADRÃO?
SE ALGUÉM TIVER POSTA E ME MARCA POR FAVOR.
OBRIGADO!! :rightwards_hand_light_skin_tone:‍:leftwards_hand_light_skin_tone::Brazil::footprints:",1,0,FN,3.939909309317178e-106
BernoulliNB,0,"Esse idiota só vive disso, tem que entrar no link da postagem e denunciar o youtuber pra ele perder logo a página pra deixar de ser espalhador de fake news.",1,0,FN,1.6426952348924884e-114
BernoulliNB,0,"Vocês indecisos, lembrem-se essa aí é mentirosa enviada do demônio, aquele que conversa com o Lula chefe dela na macumba.",1,0,FN,1.9371009329237334e-35
BernoulliNB,0,"Escuta essa aí, do Gedel Vieira Lima, ele gravou esse vídeo em Goiânia, quando ele fala da Dilma Rousseff e da filha Paula Rousseff, elas fizeram o cartório abrir a noite, em Pirenópolis Goiás, pra registrar as fazendas compradas com dinheiro :money_with_wings: roubado. A outra fazenda do LuLADRÃO, que ele não lembra o nome é a Santa Bárbara. :face_screaming_in_fear::face_screaming_in_fear:",1,0,FN,6.45182435436317e-113
BernoulliNB,0,"~ Você que é Cristão precisa repassar este vídeo da filha do Lula agradecendo a maçonaria pela liberdade do Lula como também os vídeos relacionados à blasfêmia do Lula contra Jesus e ele no centro de Umbanda! :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::double_exclamation_mark:

~ Querem destruir o Brasil ao máximo e tirar o Bolsonaro de jogada! Criam edições e falsas imagens como fizeram do Ciro Gomes ao lado de Bolsonaro! Como também fizeram uma nova investida contra o Bolsonaro!

Vídeo Deep Fake: Uma tática muito utilizada para meter candidatos onde não estão como também falar coisas que ele não falou!

O que a mulher no centro de Umband diz à Lula? Simples: xanobal é proveniente de baal, a antiga serpente. 

Todas as lideranças mundiais que são à favor dos LGBTs, Abortos e a destruição da igreja como a perseguição do exercício da fé!

Como a ministra espanhola da igualdade ligada aos governos apoiantes de Lula quer liberar a pedofilia!
Como PCC comemorou a vitória de Lula no primeiro turno!
~ Compartilhem à todos os contatos e grupos! :Brazil:",1,0,FN,1.586730825112591e-64
BernoulliNB,0,"Bom dia patriotas.
Não sei como fazer isso que vou sugerir aqui.
Mas como trabalhador e chefe de família, eu não aguento mais olhar para a cara do Alexandre de Moraes, então se tiver alguém no grupo com a mesma disposição que, é preciso agitar a população para retiramos aquele imbecil a força do STF.
Invadir aquilo e jogar ele na rua de uma vez por todas. Já chega de ficarmos omissos.",1,0,FN,7.517317262396145e-15
BernoulliNB,0,"Mulher de Lula posta foto com pomba-gira, xangô, preto velho e se declara ser da umbanda - Folha da Política:link:",1,0,FN,2.1246674427642758e-45
BernoulliNB,0,Não podemos deixar cair no esquecimento! E o idiota do Alkimin se prestou á isso!,1,0,FN,1.6011797028539254e-61
BernoulliNB,0,":Brazil::Brazil::Brazil::fire::fire::fire::Brazil::Brazil::Brazil:

:curly_loop: SENHOR LIVRA O BRASIL DE TODO MAL, QUEBRA TODA CORRENTE DE MALDIÇÃO, TODA OBRA DE MACUMBARIA E FEITIÇARIA,  LEVANTA O NORDESTE, QUE AS PESSOAS QUE NÃO VOTARAM O SENHOR POSSA ESTAR TIRANDO TODA CEGUEIRA ESPIRITUAL. PAI QUERIDO, NOS PROTEJA E LIVRE DE TODO MAL, LIVRE AS NOSSAS FAMILIAS...SOMOS EXÉRCITOS GUERREIRO VALENTE DA LINHA DE FRENTE DE CRISTO. O BRASIL TEM SOLUÇÃO,  

:Brazil::Brazil::Brazil::fire::fire::fire::Brazil::Brazil::Brazil:",1,0,FN,6.948486930584586e-107
BernoulliNB,0,Vamos mostrar para esse idiota quem ou melhor quantos estão com Bolsonaro????,1,0,FN,4.620931664334082e-101
BernoulliNB,0,"Gente, é sou SOBE do tal"" L"" de LULADRÃO. Só  agora. Nem tinha ideia. E aqui em São LUÍS  do MARÁ  MARANHÃO,  não vejo muito. Aqui o povo é falso, eu acho. Pra mim, eu achava que em SÃO LUÍS,  BOLSONARO ganharia aqui na capital. Mais também,  tanta gente suspeita e eleitassss. Até a filha Do SIR NEY, MARAJÁ  DO MARÁ,  foi eleita deputada federal. Estranho muito estranho.  Os eleito daqui e inclusive o BANDIDO  MOR, teve muitos votos. TODA ESSA ELEIÇÃO FOI MUITO SUSPEITA. SE NÃO TIVEREM CUIDADO, FARÃO AINDA PIOR: NESSA CONTAGEM MENTIROSA DE VOTOS!!!! LADRÕES LADRÕES LADRÕES LADRÕES ROUBARAM AS ELEIÇÕES :mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse::mouse:",1,0,FN,1.3186046404904739e-103
BernoulliNB,0,"*POVO FIQUEM ESPERTOS; UM GRANDE NÚMERO DE MESÁRIOS QUE ESTEVE NESSAS ELEIÇÕES, DE CERTEZA ESTAVAM NUM ESQUEMA PARA COLABORAR COM AS FRAUDES DAS URNAS, ISSO FORA A SOLTURA TEMPORÁRIA DE PRESIDIÁRIOS PARA VOTAR NO LULADRÃO*



FIQUEM DE OLHO VIVO:eyes::eyes::eyes:",1,0,FN,2.1870632749100455e-86
BernoulliNB,0,"É não seu imbecil, isso aí é resultado das ações do Bozo",1,0,FN,1.0351380629968907e-51
BernoulliNB,0,"Amigo o problema não e ele ser gay ou bi ate porque eu sou tbm.

O problema e que ele tem um discurso extremamente lgbtfobico e esse exposed mostra a hipocrisia dele",1,0,FN,1.1947354688099741e-79
BernoulliNB,0,LULADRÁO SE AUTO-DEClARANDO À NAÇÃO BRASILEIRA. ASSISTA E COMPARTILHE COM TODOS OS SEUS CONTATOS.,1,0,FN,0.3968117899569171
BernoulliNB,0,"*VAGUINHO, O JAGUNÇO DE BELFOR ROXO*
*LULADRAO O CANDIDATO DO CRIME ORGANIZADO*:enraged_face::enraged_face::enraged_face::enraged_face:",1,0,FN,8.741201874918327e-69
BernoulliNB,0,"Voto em Bolsonaro, pra dizer que sou rico, e quem vota no LULADRÃO, é pra dizer o quê??:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::winking_face_with_tongue:",1,0,FN,1.6772208814836348e-101
BernoulliNB,0,Esse cara está ajudando o aleijado das mãos a se eleger.,1,0,FN,7.495482851099525e-84
BernoulliNB,0,BOM DIA MES QUERIDOS DO GRUPO NÃO  TA FÁCIL AS FACÇÃO CRIMINOSAS QUEREM TOMAR CONTA DO NOSSO BRASIL TA BEM COMPLICADO TEMOS QUE PEDIR A DEUS SABEDORIA E ORAR LUTAR PORQUE A CAPETADA QUER VENCER DE QUALQUER MANEIRA JESUS É CHAVE DA NOSSA VITÓRIA  VAMOS ORAR QUE NOSSO DEUS ESTEJA SEMPRE NO COMANDO DAS NOSSAS VIDAS PORQUE O LULA É SUA MANADA SÃO TODOS MUITO SUJOS NÃO AMA NEM A SI MESMO SÃO UMA MANADA DE PORCOS SUJO IMUNDOS TERRIVEL VAMOS ORAR COM DEUS VAMOS TER VITÓRIAS:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:,1,0,FN,1.520246485382862e-65
BernoulliNB,0,"Após passagem por favela do RJ, Luladrão foi homenageado por seus amigos. :backhand_index_pointing_down_light_skin_tone:",1,0,FN,1.2354654623306914e-37
BernoulliNB,0,Pra não dizer que é fake.:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::backhand_index_pointing_up: você não sabe de porra nenhuma :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: Luladrão falando para o seu assessor kkkk,1,0,FN,1.172788239334908e-131
BernoulliNB,0,Tem até gay apoiando Bolsomaro aqui. Poderiam explicar as falas dele contra gays aqui :backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,1,0,FN,1.719141702922666e-85
BernoulliNB,0,"*Bolsonaro vence de lavada  debate do consórcio da imprensa e muito tranquilo e sereno,  lavou a alma de milhões de brasileiros quando expos que o Luladrão só está concorrendo porque Fachin seu cabo eleitoral o descondenou dos seus crimes de corrupção.*",1,0,FN,2.9325039498341897e-81
BernoulliNB,0,":backhand_index_pointing_up:Quem é CONTRA bandido como o LULADRÃO está com Bolsonaro (22).

Avante Brasil! :Brazil::Brazil::Brazil:",1,0,FN,2.1896565271835696e-95
BernoulliNB,0,"O LuLadrão mexeu com o cara errado. *Zema* tá com sangue nos olhos agora!!!
Reunião hoje com mais de 500 Prefeitos em MG.
:Brazil::Brazil::Brazil: Orgulho de MINAS GERAIS e dos MINEIROS! *VÃO VIRAR ESSE TREM !!!!!
:backhand_index_pointing_down_dark_skin_tone::backhand_index_pointing_down_dark_skin_tone::backhand_index_pointing_down_dark_skin_tone::backhand_index_pointing_down_dark_skin_tone::backhand_index_pointing_down_dark_skin_tone:",1,0,FN,1.5111380802913622e-30
BernoulliNB,0,"*O estrago do PT/ Luladrão na favela e agora a tentativa de ataque a Michele em Brasília e Tarciso em São Paulo com tiros foi muito grande...o apoio a Bolsonaro está muito forte.*

*Pessoas que votaram no Ladrão por causa das Pesquisas Manipuladas e foram enganadas...todo mundo vai votar no* *BOLSONARO...e pessoal está com sangue no olho...estou panfletando direto em Rio da Ostras..*
*Bolsonaro está subindo na reta final...não tem mais como conter isso.*

*BOLSONARO ganha está Eleição no 2o TURNO.*",1,0,FN,5.801284355072663e-76
BernoulliNB,0,"Agora se segura pra não cair da cadeira TIO 

Cumé qui é, LULADRÃO esperando Autorização do TRAFICANTE Marcola pra transitar em São Paulo???? 
Foi isso mesmo que eu ouvi?
Aí é o FIM!!",1,0,FN,6.16720798993408e-56
BernoulliNB,0,PATRIOTAS DA UM BUSCA AI NO GOOGLE  ESTADIO MANE GARRINCHA E VEJAM O QUE APARECE NO DIA 1* DE JANEIRO DE 2023 POSSE DO LULADRAO  JA ESTÃO COMEMORANDO O QUE SIGNIFICA  ISSO,1,0,FN,4.411909097359125e-30
BernoulliNB,0,"Verdade.
Por isso que tenho pena dos que ainda não conseguiram enxergar que ladrao não tem compromisso com ninguém além dele mesmo.
Por isso que eu não voto em Luladrão e sim no outro candidato que vai destronar esse demônio de vês",1,0,FN,0.0014660915964135348
BernoulliNB,0,Ta e aí tu é policia se for prende ele idiota ou queres por culpa em alguém,1,0,FN,1.5636294315245416e-79
BernoulliNB,0,"Passeata do Prefeito Waguinho de Belford Roxo no Bairro Bom Pastor em apoio ao LULADRÃO!!!! O motorista do carro reclamou do transtorno que estava causando no trânsito, e o prefeito mandou empurrar o carro dele com uma retroescavadeira.",1,0,FN,2.2513195161767217e-99
BernoulliNB,0,"BOLSONARO REELEITO :folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::green_heart::Brazil::yellow_heart:! CANSADOS? QUE HIRONIA E ESSA?  VOTAR NUM VAGABUNDO LULADRÃO E SUA QUADRILHA DE TOGADOS? Daqui a pouco se esse meliante ganha, ADEUS LIBERDADE",1,0,FN,2.9515433597980965e-128
BernoulliNB,0,O LULALADRÃO JAMAIS FARA ISSO  Nunca vai revelar seus planos macabros,1,0,FN,1.0552498643053924e-07
BernoulliNB,0,Aí que está a questão ! Pobre vai pela fome que o lula nunca matou..Tira o povo como idiota ..:horse_face::horse_face::horse_face::horse_face::horse_face:,1,0,FN,5.124973928511589e-42
BernoulliNB,0,O IMBECIL do janones já não sabe mais o que fazer,1,0,FN,3.0772701941584136e-26
BernoulliNB,0,Ele mesmo disse que bastava dar 10 reais para o baiano ficar feliz,1,0,FN,4.270445772340698e-115
BernoulliNB,0,"*O DITADOR DA VENEZUELA ESTÁ APOIANDO O LADRÃO :man_facepalming_light_skin_tone::triangular_flag::man_facepalming::China::man_facepalming::triangular_flag::man_facepalming::China::man_facepalming:Nunca devemos esquecer que o MADURO só está no poder segundo Ele próprio, com o grande APÓIO do LULALADRÃO, fato inquestionável. E, agora o DITADOR de lá da VENEZUELA, faz o mesmo, ou seja, dando o seu APÓIO ao LADRÃO brasileiro... É isso que você, sua esposa e seus filhos querem num ""FUTURO BEM PRÓXIMO,"" para terem o que comer vão ter que catar comida no lixo ou terem que sacrificar seus animais de estimação???*",1,0,FN,6.675394440164969e-45
BernoulliNB,0,"Tudo bandido e insanos, comunista, fascista, doente. Deus vai fazer justiça. Em nome de Jesus",1,0,FN,3.034231978696096e-08
BernoulliNB,0,Depois de tudo isso! Eu parar p discutir com petista! O idiota serei euuu,1,0,FN,9.59021689954585e-35
BernoulliNB,0,"Caros amigos.
Vai um alerta! Vamos escolher os locais a onde formos doravante.
Um casal com a camiseta do Brasil foi hostilizado em um restaurante em SP. Achei estranho e fui pesquisar. 
O restaurande se chama Martín Fierro, na Vila Madalena. 
Observei que a dona se chama Ana Maria Massochi. Busquei seu perfil no insta, que é aberto.
Completamente esquerdista. As postagens falam por si.
Sejamos cada vez mais seletivos em nossas escolhas. E em “onde gastamos nosso dinheiro “. 
Para que o lazer não se transforme em dissabor.
Os estabelecimentos também se transformaram em curral dos burros. 
Eu vou com o gado.",1,0,FN,3.8890315971487017e-28
BernoulliNB,0,":thinking_face::backhand_index_pointing_up_medium-dark_skin_tone:ASSISTAM :man_gesturing_OK_medium-light_skin_tone::thinking_face:EU ACHO: QUE OS ELEITORES DO:backhand_index_pointing_right_medium_skin_tone: ""LULADRÃO"" SÃO: ""CUMPLICES DISSO!. :thinking_face:PESSOAS DE BEM, HONESTAS, QUE: SÃO CONTRA:backhand_index_pointing_right_medium_skin_tone:"" MENTIRAS "", ""ROUBOS,"", ""ABORTOS"",""IDEOLOGIAS DE GÊNEROS "", ""LIBERAÇÃO DAS DROGAS"", ""EROTIZAÇÃO"", E ""IDIOTIZAÇÃO DE CRIANÇAS "" NAS ESCOLAS. TUDO ISSO: OBRAS DO :angry_face_with_horns:MALIGNO. Esses 2 versículos.é um resumo disso tudo.:backhand_index_pointing_right_medium_skin_tone:João.8.44 e João.1010. :thinking_face::backhand_index_pointing_up_medium-dark_skin_tone:ASSISTAM E :backhand_index_pointing_right_medium_skin_tone:REPASSEM,  AOS CONTATOS.",1,0,FN,1.484865296604429e-76
BernoulliNB,0,"Já saiu o resultado do dia 30 de outubro sobre as eleições.

LULA ganhou de Bolsonaro com *52% dos votos*.

Já temos definido o Presidente do Brasil para 2023. *LULADRAO*.

É muita falcatrua da *GLOBO*",1,0,FN,1.6467376707305922e-122
BernoulliNB,0,Axei q era fake mas é verdade msm:face_with_hand_over_mouth:Bolsonaro disparou na frente do Luladrao,1,0,FN,4.7778777705486206e-42
BernoulliNB,0,Acabei de ver na band o Luladrao 53% e Bolsonaro47% não posso acreditar numa coisa dessas.,1,0,FN,1.9856695995065753e-110
BernoulliNB,0,LULADRAO E O INCENTIVO AO MST FDPS,1,0,FN,1.5894348279702363e-93
BernoulliNB,0,"Esse mafioso é bandido e fim de conversa!  É nojento ver esse tipo de notícia, é chamar o povo de idiota na lata!",1,0,FN,2.54388240515255e-124
BernoulliNB,0,ENQUANTO ISSO O LULADRÃO AUMENTAVA 12 REAIS,1,0,FN,3.1290876156870696e-42
BernoulliNB,0,"Pq cidadão de bem, honesto como Lula Ladrão diz que não tem uma alma viva mais honesta que Ele",1,0,FN,1.7997896601206768e-124
BernoulliNB,0,":fire::fire::fire::fire::fire:Eduardo Paes foi levar o *LULADRÃO* para ver o jogo do Vasco, e foi recepcionado dessa brilhante e calorosa forma !:backhand_index_pointing_up:",1,0,FN,6.046299785607078e-128
BernoulliNB,0,Como um cidadão que diz ser cristão vota num candidato que apoia invasão de terra dos outros de casas apoia os costumes lgbt legalização de drogas e de ladrões de celulares etc que Jesus é esse,1,0,FN,4.936286703941777e-91
BernoulliNB,0,"É pessoal tentamos, más infelizmente a a grande maioria é burra e ingnorante",1,0,FN,3.557800381213314e-11
BernoulliNB,0,GENTE TENHAM CALMA PARA COM ISSO CONFIA NO SENHOR E EU FICO ME PERGUNTANDO? ESSE É O BOLSONARO QUE EU VOTEI CERTAMENTE NÃO SERÁ QUE BOLSONARO É IMBECIL É I***** E VAI ENTREGAR NAÇÃO DE GRAÇA COM FRAUDE?? ENTREGAR DE MÃO BEIJADA ?AH ESSE NÃO É CERTAMENTE O PRESIDENTE ASTUTO FEROZ QUE EU ESCOLHI PARA ADMINISTRAR UM PAÍS EU CONTINUO CONFIANDO NO MEU CAPITA0 ATÉ O DIA 31 DE DEZEMBRO ELE É O PRESIDENTE DESTA NAÇÃO E EU VOU AGUARDAR O SEU PRONUNCIAMENTO POIS CONFIO EM DEUS!,1,0,FN,1.2559337765723417e-60
BernoulliNB,0,"*_Mais uma imbecil e  inconsciente._*

*_Em menos de 24 h já está sentindo na pele o resultado da sua imbecibilidade e alienação:_*",1,0,FN,4.150700280482598e-78
BernoulliNB,0,Vc é louca uma criminosa. Cala a boca e vem para as ruas,1,0,FN,1.4826658925878832e-58
BernoulliNB,0,"Helder Barbalho fez campanha p Lulaladrao. Então , temos que começar pelo Pará p mudar",1,0,FN,1.636901209018681e-55
BernoulliNB,0,Sabe que esse bandido tava apoiando o presidente que eu e você votamos ! E ainda era idiota pra chamar ele de mito,1,0,FN,6.310952808627951e-114
BernoulliNB,0,"Vamos deixar de mimi, de fato não é necessário mas tbm não vejo problema, isso pode ser usado para motivar aquele que está acomodado ir pra rua. Vamos ajudar mostrar pra ele que é um idiota",1,0,FN,2.252951403852852e-09
BernoulliNB,0,"VC PENSA QUE EU SOU BURRA QUE NEM TU NÉ, EU SEI QUE TU TÁ SE FAZENDO PASSAR PELA CARLA ZAMBELI, EU VOU É TE ENTREGAR PRA ELA.AGUARDE.",1,0,FN,2.5871848556338254e-27
BernoulliNB,0,"Completamente idiota,  é aquele que sobrepõe o conhecimento de especialista com idolatria a políticos. 
Completamente idiota são aqueles que estão nas ruas envergonhado o Brasil com memes intermináveis,  sem qualquer conhecimento,  esses são Completamente IDIOTAS :thumbs_up_light_skin_tone:",1,0,FN,6.923162427769332e-32
BernoulliNB,0,Mr.tony...meu amigo não é umbanda não porquê a umbanda não faz trato com o diabo  .ele fez um pacto com o CANDONBRE que faz pacto com Satanás. Bom dia,1,0,FN,8.413748338489712e-32
BernoulliNB,0,"*Tá parecendo que nós vamos continuar com final :eyes::Brazil::crying_face:  2002. a infelicidade do 2022 com um ladrão tomando conta do nosso país será??  vai ser tudo a mesma merda roubalheira e fazer o povo sofrer.* e os idiotas que votaram no Lula acreditam que ele fazerer alguma coisa mas não viram nada do que aconteceu  no passado será? :thinking_face: só tristeza o povo passando fome os dólares nas cuecas dos ladrões políticos e hoje  são as pessoas que o Lula quer de volta com ele no poder. :face_with_monocle:

que Deus abençoe todos os brasileiros mas ainda temos  muito pela frente mas se tiver uma chance a mais de não deixar o ladrão do Lula não pegar a Presidência temos que fazer de tudo e o mais é esperar o presidente Bolsonaro Fala alguma coisa assim que ele posicionar falar a última palavra aí nós podemos tocar o 2023 com Deus no Comando e de :eyes: e grudados igual carrapato em quem tiver fazendo as coisas erradas para prejudicar o nosso país Nunca! :saluting_face::Brazil:",1,0,FN,6.6874046876251695e-28
BernoulliNB,0,"Hipócrita. Não tem pq protestar? Um ladrão voltando ao poder ilegalmente, fazendo o povo Brasileiro de palhaço e se faz de idiota.  Quem gostar do ladrão de estimação que comemore ,eu Não ! E o povo está nas ruas pq quer, graças ao pouco de Democracia q ainda nos resta, e uma constituição q vcs sonham em nos tirar.",1,0,FN,1.4157516274374174e-82
BernoulliNB,0,"Pois continue trabalhando e estudando, é melhor que ficar igual um idiota defendendo político e passando vergonha",1,0,FN,2.155706260179789e-75
BernoulliNB,1,"Quando terminar essa eleição vamos fazer uma festa para recuperar as amizades perdidas e as brigas familiares.
-Quem votou no bolsonaro traz a carne e a cerveja.
-Quem votou em branco traga frango e linguiça.
-Quem anulou o voto traga pão de alho e coração.
-Quem faltou na votação traga gelo e carvão. 
-E quem votou no PT não precisa vir.",1,0,FN,2.9407945521682484e-47
BernoulliNB,1,"Oi estou vendo que vc acha que me sentiria ofendido por sua colocação, mas vamos lá, tirando a clara baixeza de seu argumento, aonde precisa tentar ofender, um esforço deveras patético para uma pessoa que quer se dispor como alguém de alguma forma superior a outra, então vamos pela lei de Cristo somos todos irmãos e irmãs e todos iguais perante a Deus, não cabendo condenar ninguém.

Também há a questão que mesmo na Bíblia calúnia e difamação é um ato criminoso ao qual é muito mal visto então se já passamos uma pá de cal sobre esse seu infeliz pronunciamento.

Não, não sou homo sexual, não tenho qualquer trejeitos delicado e muito menos sou destemperado e barraqueiro.

Também não estou em cima de qualquer muro, me coloco aqui em uma posição clara entre Belzebu e Baphomet eu não fico com nenhum, anjos caídos não se arrependem de seus pecados e este é o caso destes dois déspotas.",1,0,FN,2.0617464595907643e-109
BernoulliNB,1,"Garota inteligente e muito patriota, mas com certeza ela teria que ter alguém à protegendo onde ela for, porque a esquerda da universidade não irão perdoar essa Super Guerreira :Brazil::folded_hands_light_skin_tone::Brazil:. São de jovens iguais que o Brasil :Brazil:precisa :clapping_hands::thumbs_up:",1,0,FN,2.108709952978177e-20
BernoulliNB,1,Se fosse vermelha a reação  da globolixo seria a mesma? Claro que não,1,0,FN,3.713011227349429e-118
BernoulliNB,1,"GOVERNADOR CLÁUDIO CASTRO TAMBÉM ESTÁ COM A GENTE

:Brazil: SE VOCÊ APOIA O NOSSO PRESIDENTE JAIR BOLSONARO, O GOVERNADOR CLÁUDIO CASTRO E O FUTURO SENADOR DANIEL SILVEIRA, VOCÊ TAMBÉM FAZ PARTE DA FAMÍLIA JORDY!  :thumbs_up::Brazil::clapping_hands:

:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:
:Brazil: RENAN JORDY :keycap_2::keycap_2::keycap_1::keycap_1::keycap_1: 
:Brazil: CARLOS JORDY  :keycap_2::keycap_2::keycap_1::keycap_1:
:Brazil: DANIEL SILVEIRA :keycap_1::keycap_4::keycap_2:
:Brazil: CLÁUDIO CASTRO :keycap_2::keycap_2:
:Brazil: JAIR BOLSONARO  :keycap_2::keycap_2:

:police_car_light:COMPARTILHE COM O MÁXIMO DE PATRIOTAS E AJUDE O BRASIL A FICAR LIVRE DO LULADRÃO, MARCELO FROUXO, ENTRE OUTROS CRÁPULAS QUE SÓ ASSOLAM O PAÍS.",1,0,FN,2.312383322126216e-63
BernoulliNB,1,"Vamos combater a esquerda até vencermos essa guerra. 
SALVE NOSSO CONTATO 

Vote nos candidatos do Bolsonaro :Brazil: :Brazil: :Brazil: :Brazil: :Brazil: :Brazil:

* Deputado Federal: Coronel Malabarba 44.00

* Deputado Estadual: Ruy Irigaray BOLSONARO 44.000

* Presidente: Jair Bolsonaro 22
",1,0,FN,2.03268587745806e-61
BernoulliNB,1,"Já estão preparados para o golpe da esquerda  ???
:pensive_face::loudly_crying_face:
Não vejo outro cenário...

Aqui no RN , vai ser proibido todo tipo de forças policiais e  etc.. 
Por perto das zonas eleitorais...

 Sempre se soube que eleição é perigoso pois sempre alguém vem cobrar contas com seus desafetos e por aí vai , imagina como vai ser domingo...

Que Deus nos proteja :folded_hands_light_skin_tone::raising_hands_light_skin_tone::folded_hands_light_skin_tone::raising_hands_light_skin_tone::folded_hands_light_skin_tone:",1,0,FN,9.885612142261623e-44
BernoulliNB,1,"*AMEAÇA QUE ESSE TRAÍDOR DESGRAÇADO FAZ CONTRA A NAÇÃO E O POVO BRASILEIRO, SE POR VENTURA ELE GANHASSE AS ELEIÇÕES, ATÉ DEZEMBRO OS RICOS SAIRIAM DO PAÍS E OS POBRES SERIAM ESCRAVIZADOS E MUITOS ASSASSINADOS*.
*ASSISTAM COM ATENÇÃO ESTE VÍDEO E OUTROS QUE IREMOS POSTAR.*",1,0,FN,1.615603972797692e-83
BernoulliNB,1,Bicho estou louco aqui. Alguém chegou a ler o que o bandido de nove dedos escreveu???,1,0,FN,6.119570775209016e-10
BernoulliNB,1,"Um infeliz desse ainda qer se reeleger
Só sifor no inferno q e lugar de cão",1,0,FN,4.5026769730617994e-38
BernoulliNB,1,"Isto aconteceu em 2018, na véspera do segundo turno
Quando Bolsonaro ganhou, a petezada sumiu. Pararam as invasões de imóveis",1,0,FN,1.5235788526856411e-58
